window_id,seed,policy,loss,rmse,missed_vio,runtime,max_age,jain_probe,jain_payload
12,50464,AoII+debt,0.00046649530822873104,0.23050163329489531,0.0,1.1229480711244453,29.0,0.917551151537055,0.917551151537055
12,50464,AoII+debt+threshold,0.002941789200488148,0.567750110711996,0.0,4.679193431009815,171.0,0.8973352970053992,0.8973352970053992
12,50464,AoII-greedy,0.0004568586586471409,0.22509234376980228,0.0,2.8032839957529205,27.0,0.9280610897865503,0.9280610897865503
12,50464,CAW-VoU,0.0002852764965132498,0.19395792105085488,0.0,106.54125319246815,23.0,0.9998862194214684,0.9926534158792212
12,50464,MaxWeight-AoI,0.00039433802440725247,0.2097876703786864,0.0,4.191931744815322,15.0,0.9985752370962796,0.996484800907147
12,50464,MaxWeight-VoU,0.0011285452255927473,0.34043426376327746,0.0,2.4612248283625817,153.0,0.7028222519571197,0.7263144510140499
12,50464,VoI+debt,0.023376699961297077,1.0726026837649647,0.0,1.2912054518900158,239.0,0.41635278575007956,0.4189522709353281
12,50464,VoI-greedy,0.027302467046025104,1.1848484112329698,0.0,1.371282234297925,239.0,0.4072580788906117,0.4072580788906117
12,50464,Whittle-heuristic,0.01695978264923292,0.9974427093633433,0.0,2.3684516610240633,239.0,0.1344537617324271,0.4296467623802403
13,50481,AoII+debt,0.030963638281729423,0.01542020783650899,0.5160390516039052,2.5623925606219418,32.0,0.9479877188615042,0.9479877188615042
13,50481,AoII+debt+threshold,0.030963638281729423,0.01542020783650899,0.5160390516039052,5.061701456085822,32.0,0.9479877188615042,0.9479877188615042
13,50481,AoII-greedy,0.030127065777893997,0.016409571793345047,0.502092050209205,2.643067460233408,108.0,0.5324105790516134,0.5324105790516134
13,50481,CAW-VoU,0.006708219043584379,0.042198335795236436,0.11157601115760112,105.35355024263808,149.0,0.6627623315784126,0.6627623315784126
13,50481,MaxWeight-AoI,0.03849667855962343,0.023243224725032537,0.6415620641562064,1.501600464458176,17.0,0.9985752370962796,0.9958333333333322
13,50481,MaxWeight-VoU,0.0033799873734309616,0.06578259455549808,0.05578800557880056,2.068021225842363,208.0,0.4321946052283129,0.4451015915687762
13,50481,VoI+debt,0.3968294056182008,0.13477492856123635,6.610878661087866,0.8342223389027446,239.0,0.4233419489915972,0.4233419489915972
13,50481,VoI-greedy,0.40184895924581593,0.13469170766790034,6.694560669456067,0.6434154058913759,239.0,0.4076504487145175,0.4076504487145175
13,50481,Whittle-heuristic,0.29976695495920497,0.13768359444825426,4.993026499302649,1.3952942342968915,239.0,0.14034040305392273,0.45800308697656683
14,50498,AoII+debt,0.011720578401673638,0.02822053201820546,0.19525801952580196,1.2050169748039798,17.0,0.9223850470308012,0.9223850470308012
14,50498,AoII+debt+threshold,0.011720578401673638,0.02822053201820546,0.19525801952580196,1.2935921589982264,17.0,0.9223850470308012,0.9223850470308012
14,50498,AoII-greedy,0.030967910097629,0.02972792071802576,0.5160390516039052,5.5189078409959285,17.0,0.6958232454737863,0.6958232454737863
14,50498,CAW-VoU,0.004215437387726638,0.06492338998606169,0.0697350069735007,108.91446217146378,93.0,0.7342620711818103,0.7342620711818103
14,50498,MaxWeight-AoI,0.0058660720209205005,0.03472152692236933,0.09762900976290098,1.2156493179051977,9.0,0.9985752370962796,0.9968760907504352
14,50498,MaxWeight-VoU,0.0025452375397489535,0.07039687629905454,0.04184100418410042,2.713149255282873,45.0,0.4855989118422169,0.49587429737179045
14,50498,VoI+debt,0.010204341747559274,0.13547637496089013,0.16736401673640167,2.077172661081315,239.0,0.41587535606701775,0.41587535606701775
